12.4,1.005281434,-0.028524715,-1.42399201,-1.42399201,0.676953543,0.015537744,-0.064290355,0.202984735,0.022062822,0.015367952,0.049640819,1.026440062
12.5,1.073002111,-0.026521848,-1.428946282,-1.428946282,0.677013302,0.024781412,-0.034792576,0.18274602,0.029100208,0.043328936,0.06094364,1.022156194
12.6,1.140597638,-0.023511184,-1.43154208,-1.43154208,0.674485587,0.035679052,-0.017119508,0.161943703,0.037087827,0.05666911,0.07538401,0.949250944
12.7,1.207810864,-0.019312618,-1.434460496,-1.434460496,0.669389426,0.048524081,-0.041243879,0.140653172,0.046224073,0.026877828,0.092953978,0.972688535
12.8,1.274413878,-0.01378716,-1.438045941,-1.438045941,0.662335239,0.062181686,-0.030459819,0.119533668,0.055259271,0.034974106,0.11334318,0.980460714
12.9,1.340175314,-0.006763245,-1.444889985,-1.444889985,0.652553745,0.078701654,-0.106411552,0.097798807,0.066253312,-0.044475037,0.138006781,1.245620255
13,1.40489783,0.001992321,-1.455553205,-1.455553205,0.641588125,0.096894816,-0.106840415,0.077053306,0.077821142,-0.040456397,0.168404904,1.270376178
13.1,1.468454932,0.012662003,-1.464556684,-1.464556684,0.629276454,0.116820155,-0.073218813,0.057036304,0.089964368,-0.002789156,0.203856151,1.224195599
13.2,1.530693653,0.025416583,-1.470622095,-1.470622095,0.615239343,0.13846196,-0.048081314,0.037295563,0.102609736,0.022627259,0.243109616,1.164925296
13.3,1.591438762,0.040401904,-1.475094196,-1.475094196,0.599425998,0.16131894,-0.041355112,0.017752662,0.115205742,0.027090735,0.284870547,1.048266741
13.4,1.650544858,0.057671087,-1.47831922,-1.47831922,0.582496619,0.18403705,-0.023142513,-0.000951983,0.126403278,0.042594261,0.327997246,1.009090637
13.5,1.707928888,0.077161222,-1.47827355,-1.47827355,0.565026703,0.205657146,0.02405634,-0.018326701,0.135383046,0.085533687,0.371516107,1.036734121
13.6,1.763502887,0.098792714,-1.474720093,-1.474720093,0.546413572,0.22662784,0.047006059,-0.035107162,0.142815436,0.099930038,0.413242286,1.053686552
13.7,1.817214522,0.122397127,-1.469227454,-1.469227454,0.527912135,0.244945442,0.062835156,-0.050097883,0.146851494,0.105766132,0.451033172,1.052460389
13.8,1.869106333,0.147685171,-1.462224508,-1.462224508,0.510052362,0.260352478,0.077213996,-0.062947867,0.14757338,0.109568358,0.484502516,1.051814617
13.9,1.919251167,0.174382082,-1.453914995,-1.453914995,0.492999379,0.273174108,0.088968085,-0.073706064,0.145637672,0.110365611,0.513843907,1.051613584
14,1.967765658,0.202228021,-1.442562195,-1.442562195,0.477358227,0.283521412,0.13808429,-0.081976609,0.14142121,0.148445256,0.540649158,1.056381864
14.1,2.014697555,0.231078331,-1.427828774,-1.427828774,0.461273287,0.293382915,0.156583192,-0.089863888,0.137140591,0.152099631,0.566531399,1.053477008
14.2,2.059989068,0.260901792,-1.413316495,-1.413316495,0.444596017,0.302972189,0.13366065,-0.09755477,0.133015807,0.113967126,0.591836882,1.051877465
14.3,2.103652449,0.291639911,-1.399629486,-1.399629486,0.42874397,0.311715327,0.140077688,-0.103651339,0.128457363,0.108987452,0.616759023,1.051458064
14.4,2.145747777,0.323237419,-1.385747037,-1.385747037,0.413258908,0.320188224,0.137569364,-0.108771268,0.124084525,0.095580382,0.641384721,0.354467874
